"","Date","Cases","Deaths","case_fatality","attack_rate","COD"
"2132",2017-07-07,8948,48,0.5,9.4,"Aden"
"2133",2017-07-07,7582,27,0.4,12.4,"Abyan"
"2134",2017-07-07,5534,78,1.4,8.7,"Raymah"
"2135",2017-07-07,4072,16,0.4,3.9,"Lahj"
"2136",2017-07-07,2209,13,0.6,3.4,"Al Jawf"
"2137",2017-07-07,1335,4,0.3,3.7,"Marib"
"2138",2017-07-07,477,1,0.2,0.5,"Sa'ada"
"2139",2017-07-07,355,1,0.3,2.2,"Al Maharah"
"2140",2017-07-07,189,0,0,0.3,"Shabwah"
"2141",2017-07-06,40477,54,0.1,12.2,"Amanat Al Asimah"
"2142",2017-07-06,35646,193,0.5,10.7,"Al Hudaydah"
"2143",2017-07-06,31329,312,1,14.1,"Hajjah"
"2144",2017-07-06,30827,146,0.5,20.2,"Amran"
"2145",2017-07-06,23017,109,0.5,18.4,"Sana'a"
"2146",2017-07-06,22737,223,1,7.4,"Ibb"
"2147",2017-07-06,21421,146,0.7,7.1,"Taizz"
"2148",2017-07-06,18124,112,0.6,8.5,"Dhamar"
"2149",2017-07-06,14628,65,0.4,19.4,"Al Dhale'e"
"2150",2017-07-06,14572,108,0.7,19.2,"Al Mahwit"
"2151",2017-07-06,8898,24,0.3,11.6,"Al Bayda"
"2152",2017-07-06,8519,46,0.5,8.9,"Aden"
"2153",2017-07-06,7293,27,0.4,11.9,"Abyan"
"2154",2017-07-06,5517,78,1.4,8.7,"Raymah"
"2155",2017-07-06,4063,16,0.4,3.9,"Lahj"
"2156",2017-07-06,2208,13,0.6,3.4,"Al Jawf"
"2157",2017-07-06,1279,4,0.3,3.6,"Marib"
"2158",2017-07-06,466,1,0.2,0.5,"Sa'ada"
"2159",2017-07-06,338,1,0.3,2.1,"Al Maharah"
"2160",2017-07-06,189,0,0,0.3,"Shabwah"
"2161",2017-07-05,39972,53,0.1,12.1,"Amanat Al Asimah"
"2162",2017-07-05,34579,189,0.5,10.3,"Al Hudaydah"
"2163",2017-07-05,30271,308,1,13.6,"Hajjah"
"2164",2017-07-05,30135,146,0.5,19.7,"Amran"
"2165",2017-07-05,22651,108,0.5,18.1,"Sana'a"
"2166",2017-07-05,22124,220,1,7.2,"Ibb"
"2167",2017-07-05,21189,146,0.7,7,"Taizz"
"2168",2017-07-05,17404,112,0.6,8.2,"Dhamar"
"2169",2017-07-05,14193,108,0.8,18.7,"Al Mahwit"
"2170",2017-07-05,13573,60,0.4,18,"Al Dhale'e"
"2171",2017-07-05,8716,24,0.3,11.3,"Al Bayda"
"2172",2017-07-05,8519,46,0.5,8.9,"Aden"
"2173",2017-07-05,6971,27,0.4,11.4,"Abyan"
"2174",2017-07-05,5388,75,1.4,8.5,"Raymah"
"2175",2017-07-05,4063,16,0.4,3.9,"Lahj"
"2176",2017-07-05,2158,13,0.6,3.3,"Al Jawf"
"2177",2017-07-05,1221,4,0.3,3.4,"Marib"
"2178",2017-07-05,450,1,0.2,0.5,"Sa'ada"
"2179",2017-07-05,332,1,0.3,2,"Al Maharah"
"2180",2017-07-05,189,0,0,0.3,"Shabwah"
"2181",2017-07-04,39316,53,0.1,11.9,"Amanat Al Asimah"
"2182",2017-07-04,33616,188,0.6,10,"Al Hudaydah"
"2183",2017-07-04,29800,304,1,13.4,"Hajjah"
"2184",2017-07-04,29533,146,0.5,19.3,"Amran"
"2185",2017-07-04,22242,108,0.5,17.8,"Sana'a"
"2186",2017-07-04,21306,220,1,7,"Ibb"
"2187",2017-07-04,20637,142,0.7,6.8,"Taizz"
"2188",2017-07-04,16817,111,0.7,7.9,"Dhamar"
"2189",2017-07-04,13811,104,0.8,18.2,"Al Mahwit"
"2190",2017-07-04,12375,57,0.5,16.4,"Al Dhale'e"
"2191",2017-07-04,8522,21,0.2,11.1,"Al Bayda"
"2192",2017-07-04,8349,46,0.6,8.7,"Aden"
"2193",2017-07-04,6682,27,0.4,10.9,"Abyan"
"2194",2017-07-04,5086,74,1.5,8,"Raymah"
"2195",2017-07-04,3754,16,0.4,3.6,"Lahj"
"2196",2017-07-04,2073,11,0.5,3.2,"Al Jawf"
"2197",2017-07-04,1129,4,0.4,3.1,"Marib"
"2198",2017-07-04,429,1,0.2,0.5,"Sa'ada"
"2199",2017-07-04,319,1,0.3,2,"Al Maharah"
"2200",2017-07-04,189,0,0,0.3,"Shabwah"
"2201",2017-07-03,38638,53,0.1,11.7,"Amanat Al Asimah"
"2202",2017-07-03,32778,186,0.6,9.8,"Al Hudaydah"
"2203",2017-07-03,29255,297,1,13.2,"Hajjah"
"2204",2017-07-03,28853,145,0.5,18.9,"Amran"
"2205",2017-07-03,21831,105,0.5,17.5,"Sana'a"
"2206",2017-07-03,20671,219,1.1,6.7,"Ibb"
"2207",2017-07-03,20222,141,0.7,6.7,"Taizz"
"2208",2017-07-03,16133,109,0.7,7.6,"Dhamar"
"2209",2017-07-03,13465,101,0.8,17.7,"Al Mahwit"
"2210",2017-07-03,12371,57,0.5,16.4,"Al Dhale'e"
"2211",2017-07-03,8307,21,0.3,10.8,"Al Bayda"
"2212",2017-07-03,8100,46,0.6,8.5,"Aden"
"2213",2017-07-03,6314,27,0.4,10.3,"Abyan"
"2214",2017-07-03,5083,74,1.5,8,"Raymah"
"2215",2017-07-03,3608,16,0.4,3.4,"Lahj"
"2216",2017-07-03,2008,11,0.5,3.1,"Al Jawf"
"2217",2017-07-03,1075,4,0.4,3,"Marib"
"2218",2017-07-03,423,1,0.2,0.5,"Sa'ada"
"2219",2017-07-03,306,1,0.3,1.9,"Al Maharah"
"2220",2017-07-03,165,0,0,0.3,"Shabwah"
"2221",2017-07-02,37981,53,0.1,11.5,"Amanat Al Asimah"
"2222",2017-07-02,31889,184,0.6,9.5,"Al Hudaydah"
"2223",2017-07-02,29095,288,1,13.1,"Hajjah"
"2224",2017-07-02,28058,144,0.5,18.3,"Amran"
"2225",2017-07-02,21157,103,0.5,16.9,"Sana'a"
"2226",2017-07-02,19993,216,1.1,6.5,"Ibb"
"2227",2017-07-02,19079,134,0.7,6.3,"Taizz"
"2228",2017-07-02,15443,109,0.7,7.3,"Dhamar"
"2229",2017-07-02,13228,101,0.8,17.4,"Al Mahwit"
"2230",2017-07-02,12360,57,0.5,16.4,"Al Dhale'e"
"2231",2017-07-02,8067,21,0.3,10.5,"Al Bayda"
"2232",2017-07-02,7939,46,0.6,8.3,"Aden"
"2233",2017-07-02,5976,25,0.4,9.8,"Abyan"
"2234",2017-07-02,4937,73,1.5,7.8,"Raymah"
"2235",2017-07-02,3597,16,0.4,3.4,"Lahj"
"2236",2017-07-02,1933,11,0.6,3,"Al Jawf"
"2237",2017-07-02,1048,4,0.4,2.9,"Marib"
"2238",2017-07-02,415,1,0.2,0.5,"Sa'ada"
"2239",2017-07-02,293,1,0.3,1.8,"Al Maharah"
"2240",2017-07-02,160,0,0,0.2,"Shabwah"
"2241",2017-07-01,36915,53,0.1,11.2,"Amanat Al Asimah"
"2242",2017-07-01,30794,177,0.6,9.2,"Al Hudaydah"
"2243",2017-07-01,27672,288,1,12.5,"Hajjah"
"2244",2017-07-01,27287,143,0.5,17.8,"Amran"
"2245",2017-07-01,20546,99,0.5,16.4,"Sana'a"
"2246",2017-07-01,19194,216,1.1,6.3,"Ibb"
"2247",2017-07-01,18729,132,0.7,6.2,"Taizz"
"2248",2017-07-01,14708,106,0.7,6.9,"Dhamar"
"2249",2017-07-01,12936,100,0.8,17,"Al Mahwit"
"2250",2017-07-01,11196,54,0.5,14.9,"Al Dhale'e"
"2251",2017-07-01,7866,21,0.3,10.2,"Al Bayda"
"2252",2017-07-01,7775,46,0.6,8.1,"Aden"
"2253",2017-07-01,5338,24,0.4,8.7,"Abyan"
"2254",2017-07-01,4829,71,1.5,7.6,"Raymah"
"2255",2017-07-01,3339,14,0.4,3.2,"Lahj"
"2256",2017-07-01,1865,10,0.5,2.9,"Al Jawf"
"2257",2017-07-01,993,4,0.4,2.8,"Marib"
"2258",2017-07-01,398,1,0.3,0.4,"Sa'ada"
"2259",2017-07-01,284,1,0.4,1.7,"Al Maharah"
"2260",2017-07-01,152,0,0,0.2,"Shabwah"
"2261",2017-06-30,36240,53,0.1,11,"Amanat Al Asimah"
"2262",2017-06-30,30025,172,0.6,9,"Al Hudaydah"
"2263",2017-06-30,27158,268,1,12.2,"Hajjah"
"2264",2017-06-30,26866,142,0.5,17.6,"Amran"
"2265",2017-06-30,20361,99,0.5,16.3,"Sana'a"
"2266",2017-06-30,18663,215,1.2,6.1,"Ibb"
"2267",2017-06-30,18139,126,0.7,6,"Taizz"
"2268",2017-06-30,14006,102,0.7,6.6,"Dhamar"
"2269",2017-06-30,12648,99,0.8,16.6,"Al Mahwit"
"2270",2017-06-30,11195,54,0.5,14.9,"Al Dhale'e"
"2271",2017-06-30,7641,21,0.3,9.9,"Al Bayda"
"2272",2017-06-30,7507,46,0.6,7.8,"Aden"
"2273",2017-06-30,5016,23,0.5,8.2,"Abyan"
"2274",2017-06-30,4567,67,1.5,7.2,"Raymah"
"2275",2017-06-30,3320,14,0.4,3.2,"Lahj"
"2276",2017-06-30,1776,10,0.6,2.7,"Al Jawf"
"2277",2017-06-30,958,4,0.4,2.7,"Marib"
"2278",2017-06-30,385,1,0.3,0.4,"Sa'ada"
"2279",2017-06-30,268,1,0.4,1.7,"Al Maharah"
"2280",2017-06-30,126,0,0,0.2,"Shabwah"
"2281",2017-06-29,35693,53,0.1,10.8,"Amanat Al Asimah"
"2282",2017-06-29,29089,169,0.6,8.7,"Al Hudaydah"
"2283",2017-06-29,26847,142,0.5,17.5,"Amran"
"2284",2017-06-29,25335,243,1,11.4,"Hajjah"
"2285",2017-06-29,19898,99,0.5,15.9,"Sana'a"
"2286",2017-06-29,17889,207,1.2,5.8,"Ibb"
"2287",2017-06-29,17636,126,0.7,5.8,"Taizz"
"2288",2017-06-29,13433,100,0.7,6.3,"Dhamar"
"2289",2017-06-29,12128,97,0.8,15.9,"Al Mahwit"
"2290",2017-06-29,11192,54,0.5,14.9,"Al Dhale'e"
"2291",2017-06-29,7540,21,0.3,9.8,"Al Bayda"
"2292",2017-06-29,7315,46,0.6,7.6,"Aden"
"2293",2017-06-29,4783,22,0.5,7.8,"Abyan"
"2294",2017-06-29,4396,67,1.5,6.9,"Raymah"
"2295",2017-06-29,3026,13,0.4,2.9,"Lahj"
"2296",2017-06-29,1580,10,0.6,2.4,"Al Jawf"
"2297",2017-06-29,906,4,0.4,2.5,"Marib"
"2298",2017-06-29,372,1,0.3,0.4,"Sa'ada"
"2299",2017-06-29,243,1,0.4,1.5,"Al Maharah"
"2300",2017-06-29,126,0,0,0.2,"Shabwah"
"2301",2017-06-28,35060,53,0.2,10.6,"Amanat Al Asimah"
"2302",2017-06-28,28423,164,0.6,8.5,"Al Hudaydah"
"2303",2017-06-28,25156,140,0.6,16.4,"Amran"
"2304",2017-06-28,24819,223,0.9,11.2,"Hajjah"
"2305",2017-06-28,19130,98,0.5,15.3,"Sana'a"
"2306",2017-06-28,17265,123,0.7,5.7,"Taizz"
"2307",2017-06-28,17135,206,1.2,5.6,"Ibb"
"2308",2017-06-28,12837,100,0.8,6.1,"Dhamar"
"2309",2017-06-28,11763,96,0.8,15.5,"Al Mahwit"
"2310",2017-06-28,10610,54,0.5,14.1,"Al Dhale'e"
"2311",2017-06-28,7345,19,0.3,9.5,"Al Bayda"
"2312",2017-06-28,7007,46,0.7,7.3,"Aden"
"2313",2017-06-28,4513,22,0.5,7.4,"Abyan"
"2314",2017-06-28,4202,66,1.6,6.6,"Raymah"
"2315",2017-06-28,3014,13,0.4,2.9,"Lahj"
"2316",2017-06-28,1577,10,0.6,2.4,"Al Jawf"
"2317",2017-06-28,805,4,0.5,2.2,"Marib"
"2318",2017-06-28,346,1,0.3,0.4,"Sa'ada"
"2319",2017-06-28,243,1,0.4,1.5,"Al Maharah"
"2320",2017-06-28,114,0,0,0.2,"Shabwah"
"2321",2017-06-27,34312,53,0.2,10.4,"Amanat Al Asimah"
"2322",2017-06-27,27821,164,0.6,8.3,"Al Hudaydah"
"2323",2017-06-27,24580,223,0.9,11.1,"Hajjah"
"2324",2017-06-27,24373,139,0.6,15.9,"Amran"
"2325",2017-06-27,18672,98,0.5,14.9,"Sana'a"
"2326",2017-06-27,17042,121,0.7,5.6,"Taizz"
"2327",2017-06-27,16662,197,1.2,5.4,"Ibb"
"2328",2017-06-27,12337,96,0.8,5.8,"Dhamar"
"2329",2017-06-27,11320,95,0.8,14.9,"Al Mahwit"
"2330",2017-06-27,10183,52,0.5,13.5,"Al Dhale'e"
"2331",2017-06-27,7210,19,0.3,9.4,"Al Bayda"
"2332",2017-06-27,6757,44,0.7,7.1,"Aden"
"2333",2017-06-27,4092,22,0.5,6.7,"Abyan"
"2334",2017-06-27,3941,64,1.6,6.2,"Raymah"
"2335",2017-06-27,2794,13,0.5,2.7,"Lahj"
"2336",2017-06-27,1440,10,0.7,2.2,"Al Jawf"
"2337",2017-06-27,805,4,0.5,2.2,"Marib"
"2338",2017-06-27,324,1,0.3,0.4,"Sa'ada"
"2339",2017-06-27,229,1,0.4,1.4,"Al Maharah"
"2340",2017-06-27,95,0,0,0.1,"Shabwah"
"2341",2017-06-26,33349,53,0.2,10.1,"Amanat Al Asimah"
"2342",2017-06-26,26893,160,0.6,8,"Al Hudaydah"
"2343",2017-06-26,24566,223,0.9,11.1,"Hajjah"
"2344",2017-06-26,23402,137,0.6,15.3,"Amran"
"2345",2017-06-26,18145,97,0.5,14.5,"Sana'a"
"2346",2017-06-26,16489,193,1.2,5.4,"Ibb"
"2347",2017-06-26,16388,121,0.7,5.4,"Taizz"
"2348",2017-06-26,11742,94,0.8,5.5,"Dhamar"
"2349",2017-06-26,10892,93,0.9,14.3,"Al Mahwit"
"2350",2017-06-26,9746,51,0.5,12.9,"Al Dhale'e"
"2351",2017-06-26,7210,19,0.3,9.4,"Al Bayda"
"2352",2017-06-26,6469,44,0.7,6.8,"Aden"
"2353",2017-06-26,4086,22,0.5,6.7,"Abyan"
"2354",2017-06-26,3935,64,1.6,6.2,"Raymah"
"2355",2017-06-26,2779,13,0.5,2.6,"Lahj"
"2356",2017-06-26,1388,10,0.7,2.1,"Al Jawf"
"2357",2017-06-26,728,4,0.5,2,"Marib"
"2358",2017-06-26,297,1,0.3,0.3,"Sa'ada"
"2359",2017-06-26,214,1,0.5,1.3,"Al Maharah"
"2360",2017-06-26,80,0,0,0.1,"Shabwah"
"2361",2017-06-25,32812,53,0.2,9.9,"Amanat Al Asimah"
"2362",2017-06-25,26256,159,0.6,7.8,"Al Hudaydah"
"2363",2017-06-25,23550,213,0.9,10.6,"Hajjah"
"2364",2017-06-25,22830,133,0.6,14.9,"Amran"
"2365",2017-06-25,17418,95,0.5,13.9,"Sana'a"
"2366",2017-06-25,16236,191,1.2,5.3,"Ibb"
"2367",2017-06-25,15995,120,0.8,5.3,"Taizz"
"2368",2017-06-25,11251,92,0.8,5.3,"Dhamar"
"2369",2017-06-25,10500,89,0.8,13.8,"Al Mahwit"
"2370",2017-06-25,9171,49,0.5,12.2,"Al Dhale'e"
"2371",2017-06-25,7034,19,0.3,9.1,"Al Bayda"
"2372",2017-06-25,6205,42,0.7,6.5,"Aden"
"2373",2017-06-25,3955,22,0.6,6.5,"Abyan"
"2374",2017-06-25,3856,63,1.6,6.1,"Raymah"
"2375",2017-06-25,2503,12,0.5,2.4,"Lahj"
"2376",2017-06-25,1302,10,0.8,2,"Al Jawf"
"2377",2017-06-25,696,4,0.6,1.9,"Marib"
"2378",2017-06-25,276,1,0.4,0.3,"Sa'ada"
"2379",2017-06-25,201,1,0.5,1.2,"Al Maharah"
"2380",2017-06-25,70,0,0,0.1,"Shabwah"
"2381",2017-06-24,32455,53,0.2,9.8,"Amanat Al Asimah"
"2382",2017-06-24,25771,157,0.6,7.7,"Al Hudaydah"
"2383",2017-06-24,23400,201,0.9,10.5,"Hajjah"
"2384",2017-06-24,22089,133,0.6,14.4,"Amran"
"2385",2017-06-24,17134,95,0.6,13.7,"Sana'a"
"2386",2017-06-24,15817,120,0.8,5.2,"Taizz"
"2387",2017-06-24,15785,187,1.2,5.1,"Ibb"
"2388",2017-06-24,10894,92,0.8,5.1,"Dhamar"
"2389",2017-06-24,10305,88,0.9,13.5,"Al Mahwit"
"2390",2017-06-24,8896,46,0.5,11.8,"Al Dhale'e"
"2391",2017-06-24,6920,18,0.3,9,"Al Bayda"
"2392",2017-06-24,6048,41,0.7,6.3,"Aden"
"2393",2017-06-24,3953,22,0.6,6.5,"Abyan"
"2394",2017-06-24,3852,63,1.6,6.1,"Raymah"
"2395",2017-06-24,2496,12,0.5,2.4,"Lahj"
"2396",2017-06-24,1190,10,0.8,1.8,"Al Jawf"
"2397",2017-06-24,683,4,0.6,1.9,"Marib"
"2398",2017-06-24,253,1,0.4,0.3,"Sa'ada"
"2399",2017-06-24,192,1,0.5,1.2,"Al Maharah"
"2400",2017-06-24,70,0,0,0.1,"Shabwah"
"2401",2017-06-23,31660,53,0.2,9.6,"Amanat Al Asimah"
"2402",2017-06-23,24876,155,0.6,7.4,"Al Hudaydah"
"2403",2017-06-23,21800,195,0.9,9.8,"Hajjah"
"2404",2017-06-23,21426,133,0.6,14,"Amran"
"2405",2017-06-23,16641,95,0.6,13.3,"Sana'a"
"2406",2017-06-23,15360,115,0.7,5.1,"Taizz"
"2407",2017-06-23,15093,186,1.2,4.9,"Ibb"
"2408",2017-06-23,10654,90,0.8,5,"Dhamar"
"2409",2017-06-23,10035,77,0.8,13.2,"Al Mahwit"
"2410",2017-06-23,8445,41,0.5,11.2,"Al Dhale'e"
"2411",2017-06-23,6752,18,0.3,8.8,"Al Bayda"
"2412",2017-06-23,5799,41,0.7,6.1,"Aden"
"2413",2017-06-23,3762,21,0.6,6.2,"Abyan"
"2414",2017-06-23,3747,63,1.7,5.9,"Raymah"
"2415",2017-06-23,2170,12,0.6,2.1,"Lahj"
"2416",2017-06-23,1070,9,0.8,1.6,"Al Jawf"
"2417",2017-06-23,629,4,0.6,1.7,"Marib"
"2418",2017-06-23,253,1,0.4,0.3,"Sa'ada"
"2419",2017-06-23,178,1,0.6,1.1,"Al Maharah"
"2420",2017-06-23,70,0,0,0.1,"Shabwah"
"2421",2017-06-22,30882,53,0.2,0.93,"Amanat Al Asimah"
"2422",2017-06-22,23944,137,0.6,0.72,"Al Hudaydah"
"2423",2017-06-22,20703,131,0.6,1.35,"Amran"
"2424",2017-06-22,20206,188,0.9,0.91,"Hajjah"
"2425",2017-06-22,16155,92,0.6,1.29,"Sana'a"
"2426",2017-06-22,15084,111,0.7,0.5,"Taizz"
"2427",2017-06-22,14778,183,1.2,0.48,"Ibb"
"2428",2017-06-22,10234,87,0.9,0.48,"Dhamar"
"2429",2017-06-22,9744,77,0.8,1.28,"Al Mahwit"
"2430",2017-06-22,7593,39,0.5,1.01,"Al Dhale'e"
"2431",2017-06-22,6667,18,0.3,0.87,"Al Bayda"
"2432",2017-06-22,5634,40,0.7,0.59,"Aden"
"2433",2017-06-22,3635,21,0.6,0.59,"Abyan"
"2434",2017-06-22,3485,61,1.8,0.55,"Raymah"
"2435",2017-06-22,2163,12,0.6,0.21,"Lahj"
"2436",2017-06-22,1006,9,0.9,0.16,"Al Jawf"
"2437",2017-06-22,594,4,0.7,0.17,"Marib"
"2438",2017-06-22,253,1,0.4,0.03,"Sa'ada"
"2439",2017-06-22,165,1,0.6,0.1,"Al Maharah"
"2440",2017-06-22,58,0,0,0.01,"Shabwah"
"2441",2017-06-21,30178,53,0.2,9.1,"Amanat Al Asimah"
"2442",2017-06-21,22894,125,0.5,6.8,"Al Hudaydah"
"2443",2017-06-21,19965,129,0.6,13.1,"Amran"
"2444",2017-06-21,18951,187,1,8.5,"Hajjah"
"2445",2017-06-21,15251,87,0.6,12.2,"Sana'a"
"2446",2017-06-21,14513,108,0.7,4.8,"Taizz"
"2447",2017-06-21,14088,178,1.3,4.6,"Ibb"
"2448",2017-06-21,9815,86,0.9,4.6,"Dhamar"
"2449",2017-06-21,9466,77,0.8,12.4,"Al Mahwit"
"2450",2017-06-21,7582,39,0.5,10.1,"Al Dhale'e"
"2451",2017-06-21,6503,18,0.3,8.4,"Al Bayda"
"2452",2017-06-21,5470,40,0.7,5.7,"Aden"
"2453",2017-06-21,3309,21,0.6,5.4,"Abyan"
"2454",2017-06-21,3306,59,1.8,5.2,"Raymah"
"2455",2017-06-21,2147,12,0.6,2,"Lahj"
"2456",2017-06-21,934,9,1,1.4,"Al Jawf"
"2457",2017-06-21,517,3,0.6,1.4,"Marib"
"2458",2017-06-21,210,1,0.5,0.2,"Sa'ada"
"2459",2017-06-21,151,1,0.7,0.9,"Al Maharah"
"2460",2017-06-21,51,0,0,0.1,"Shabwah"
"2461",2017-06-20,29229,52,0.2,8.8,"Amanat Al Asimah"
"2462",2017-06-20,21938,117,0.5,6.6,"Al Hudaydah"
"2463",2017-06-20,19147,127,0.7,12.5,"Amran"
"2464",2017-06-20,18715,186,1,8.4,"Hajjah"
"2465",2017-06-20,15040,86,0.6,12,"Sana'a"
"2466",2017-06-20,14113,102,0.7,4.7,"Taizz"
"2467",2017-06-20,13865,174,1.3,4.5,"Ibb"
"2468",2017-06-20,9340,85,0.9,4.4,"Dhamar"
"2469",2017-06-20,9214,77,0.8,12.1,"Al Mahwit"
"2470",2017-06-20,7201,38,0.5,9.6,"Al Dhale'e"
"2471",2017-06-20,6087,18,0.3,7.9,"Al Bayda"
"2472",2017-06-20,5272,39,0.7,5.5,"Aden"
"2473",2017-06-20,3305,21,0.6,5.4,"Abyan"
"2474",2017-06-20,3199,58,1.8,5,"Raymah"
"2475",2017-06-20,2138,12,0.6,2,"Lahj"
"2476",2017-06-20,905,9,1,1.4,"Al Jawf"
"2477",2017-06-20,485,3,0.6,1.3,"Marib"
"2478",2017-06-20,165,0,0,0.2,"Sa'ada"
"2479",2017-06-20,139,1,0.7,0.9,"Al Maharah"
"2480",2017-06-20,51,0,0,0.1,"Shabwah"
"2481",2017-06-19,27825,51,0.2,8.4,"Amanat Al Asimah"
"2482",2017-06-19,21025,112,0.5,6.3,"Al Hudaydah"
"2483",2017-06-19,18311,123,0.7,12,"Amran"
"2484",2017-06-19,17439,181,1,7.9,"Hajjah"
"2485",2017-06-19,14646,83,0.6,11.7,"Sana'a"
"2486",2017-06-19,13532,99,0.7,4.5,"Taizz"
"2487",2017-06-19,13383,171,1.3,4.4,"Ibb"
"2488",2017-06-19,9116,77,0.8,12,"Al Mahwit"
"2489",2017-06-19,8902,84,0.9,4.2,"Dhamar"
"2490",2017-06-19,7041,36,0.5,9.3,"Al Dhale'e"
"2491",2017-06-19,6085,18,0.3,7.9,"Al Bayda"
"2492",2017-06-19,5053,38,0.8,5.3,"Aden"
"2493",2017-06-19,3304,21,0.6,5.4,"Abyan"
"2494",2017-06-19,3024,55,1.8,4.8,"Raymah"
"2495",2017-06-19,1925,8,0.4,1.8,"Lahj"
"2496",2017-06-19,856,9,1.1,1.3,"Al Jawf"
"2497",2017-06-19,485,3,0.6,1.3,"Marib"
"2498",2017-06-19,164,0,0,0.2,"Sa'ada"
"2499",2017-06-19,123,1,0.8,0.8,"Al Maharah"
"2500",2017-06-19,47,0,0,0.1,"Shabwah"
"2501",2017-06-18,27134,51,0.2,8.2,"Amanat Al Asimah"
"2502",2017-06-18,20182,110,0.5,6.03,"Al Hudaydah"
"2503",2017-06-18,17561,120,0.7,11.48,"Amran"
"2504",2017-06-18,17431,181,1,7.85,"Hajjah"
"2505",2017-06-18,14149,83,0.6,11.31,"Sana'a"
"2506",2017-06-18,13194,92,0.7,4.35,"Taizz"
"2507",2017-06-18,12832,163,1.3,4.19,"Ibb"
"2508",2017-06-18,8822,77,0.9,11.6,"Al Mahwit"
"2509",2017-06-18,8489,81,1,4,"Dhamar"
"2510",2017-06-18,6802,36,0.5,9.03,"Al Dhale'e"
"2511",2017-06-18,5963,18,0.3,7.74,"Al Bayda"
"2512",2017-06-18,4699,37,0.8,4.91,"Aden"
"2513",2017-06-18,3194,21,0.7,5.22,"Abyan"
"2514",2017-06-18,3019,55,1.8,4.76,"Raymah"
"2515",2017-06-18,1900,8,0.4,1.81,"Lahj"
"2516",2017-06-18,841,9,1.1,1.3,"Al Jawf"
"2517",2017-06-18,456,3,0.7,1.27,"Marib"
"2518",2017-06-18,163,0,0,0.18,"Sa'ada"
"2519",2017-06-18,110,1,0.9,0.68,"Al Maharah"
"2520",2017-06-18,35,0,0,0.05,"Shabwah"
"2521",2017-06-17,26126,49,0.2,7.9,"Amanat Al Asimah"
"2522",2017-06-17,19181,106,0.6,5.73,"Al Hudaydah"
"2523",2017-06-17,16832,115,0.7,11,"Amran"
"2524",2017-06-17,16655,181,1.1,7.5,"Hajjah"
"2525",2017-06-17,13690,78,0.6,10.94,"Sana'a"
"2526",2017-06-17,12655,91,0.7,4.17,"Taizz"
"2527",2017-06-17,11911,151,1.3,3.89,"Ibb"
"2528",2017-06-17,8535,77,0.9,11.22,"Al Mahwit"
"2529",2017-06-17,8082,80,1,3.81,"Dhamar"
"2530",2017-06-17,5999,31,0.5,7.96,"Al Dhale'e"
"2531",2017-06-17,5963,18,0.3,7.74,"Al Bayda"
"2532",2017-06-17,4484,37,0.8,4.69,"Aden"
"2533",2017-06-17,3094,21,0.7,5.06,"Abyan"
"2534",2017-06-17,2688,45,1.7,4.24,"Raymah"
"2535",2017-06-17,1586,8,0.5,1.51,"Lahj"
"2536",2017-06-17,796,9,1.1,1.23,"Al Jawf"
"2537",2017-06-17,407,3,0.7,1.13,"Marib"
"2538",2017-06-17,158,0,0,0.18,"Sa'ada"
"2539",2017-06-17,100,0,0,0.62,"Al Maharah"
"2540",2017-06-17,18,0,0,0.03,"Shabwah"
"2541",2017-06-14,23436,47,0.2,7.08,"Amanat Al Asimah"
"2542",2017-06-14,16467,95,0.6,4.92,"Al Hudaydah"
"2543",2017-06-14,14937,112,0.7,9.76,"Amran"
"2544",2017-06-14,14466,146,1,6.52,"Hajjah"
"2545",2017-06-14,12225,73,0.6,9.77,"Sana'a"
"2546",2017-06-14,11264,79,0.7,3.71,"Taizz"
"2547",2017-06-14,10323,138,1.3,3.37,"Ibb"
"2548",2017-06-14,7815,72,0.9,10.27,"Al Mahwit"
"2549",2017-06-14,6847,69,1,3.23,"Dhamar"
"2550",2017-06-14,5477,18,0.3,7.11,"Al Bayda"
"2551",2017-06-14,5107,29,0.6,6.78,"Al Dhale'e"
"2552",2017-06-14,3649,31,0.8,3.81,"Aden"
"2553",2017-06-14,2771,21,0.8,4.53,"Abyan"
"2554",2017-06-14,2546,42,1.6,4.02,"Raymah"
"2555",2017-06-14,1476,8,0.5,1.4,"Lahj"
"2556",2017-06-14,718,8,1.1,1.11,"Al Jawf"
"2557",2017-06-14,357,1,0.3,0.99,"Marib"
"2558",2017-06-14,139,0,0,0.16,"Sa'ada"
"2559",2017-06-14,78,0,0,0.48,"Al Maharah"
"2560",2017-06-14,18,0,0,0.03,"Shabwah"
"2561",2017-06-13,22661,47,0.2,6.85,"Amanat Al Asimah"
"2562",2017-06-13,15642,94,0.6,4.68,"Al Hudaydah"
"2563",2017-06-13,14453,146,1,6.51,"Hajjah"
"2564",2017-06-13,14350,109,0.8,9.38,"Amran"
"2565",2017-06-13,11836,71,0.6,9.46,"Sana'a"
"2566",2017-06-13,10710,77,0.7,3.53,"Taizz"
"2567",2017-06-13,9996,136,1.4,3.26,"Ibb"
"2568",2017-06-13,7634,70,0.9,10.04,"Al Mahwit"
"2569",2017-06-13,6555,67,1,3.09,"Dhamar"
"2570",2017-06-13,5247,18,0.3,6.81,"Al Bayda"
"2571",2017-06-13,5030,29,0.6,6.68,"Al Dhale'e"
